first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,hand,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Miguel,Vargas,2B,,2023-05-30,,LAD,WAS,7,,R,-1.5,9,5.7,2900,0.0,7.2,14.0,7.2,2.48
Kevin,Pillar,OF,,2023-05-30,,ATL,OAK,7,,R,-1.5,8.5,5.1,2100,0.0,0.0,0.0,7.2,3.43
Nick,Castellanos,OF,,2023-05-30,,PHI,NYM,4,,R,+1.5,8.5,4,4500,2.0,8.4,17.0,7.2,1.60
Orlando,Arcia,SS,,2023-05-30,,ATL,OAK,9,,R,-1.5,8.5,5.1,3500,0.0,4.6,8.0,7.2,2.06
Brian,Anderson,3B,,2023-05-30,,MIL,TOR,5,,R,+1.5,9,4.1,3100,0.0,7.2,14.0,7.2,2.32
Tommy,Pham,OF,,2023-05-30,,NYM,PHI,8,,R,-1.5,8.5,4.5,2800,0.0,9.6,40.0,7.2,2.57
Seiya,Suzuki,OF,,2023-05-30,,CHC,TB,4,,R,+1.5,8.5,3.6,4200,2.0,6.0,11.0,7.2,1.71
Michael,Massey,2B,,2023-05-30,,KC,STL,7,,L,+1.5,9,3.9,2200,0.0,9.2,23.0,7.2,3.27
Corey,Julks,OF,,2023-05-30,,HOU,MIN,7,,R,+1.5,8.5,4.3,2900,0.0,11.6,26.0,7.2,2.48
Christian,Bethancourt,C,,2023-05-30,,TB,CHC,8,,R,-1.5,8.5,4.9,3700,0.0,7.4,19.0,7.2,1.95
Josh,Bell,1B,,2023-05-30,,CLE,BAL,5,,S,+1.5,9,4.2,2400,0.0,3.0,10.0,7.2,3.00
Gio,Urshela,3B,,2023-05-30,,LAA,CWS,8,,R,+1.5,9,4.2,2700,0.0,10.8,26.0,7.2,2.67
Austin,Hays,OF,,2023-05-30,,BAL,CLE,6,,R,-1.5,9,4.8,3800,0.0,10.6,18.0,7.2,1.89
Gabriel,Moreno,C,,2023-05-30,,ARI,COL,8,,R,-1.5,8.5,5.2,3200,0.0,7.0,20.0,7.1,2.22
Nick,Senzel,3B,,2023-05-30,,CIN,BOS,7,,R,+1.5,10,4.4,4300,0.0,8.8,18.0,7.1,1.65
Mark,Vientos,1B,,2023-05-30,,NYM,PHI,5,,R,-1.5,8.5,4.5,3100,0.0,1.6,8.0,7.1,2.29
Connor,Wong,C,,2023-05-30,,BOS,CIN,9,,R,-1.5,10,5.6,3000,0.0,9.2,18.0,7.1,2.37
Anthony,Rizzo,1B,DTD,2023-05-30,,NYY,SEA,3,,L,+1.5,7,3.3,4900,0.0,4.2,8.0,7.1,1.45
Jorge,Mateo,SS,,2023-05-30,,BAL,CLE,9,,R,-1.5,9,4.8,4500,0.0,2.2,8.0,7.0,1.56
Yoan,Moncada,3B,,2023-05-30,,CWS,LAA,5,,S,-1.5,9,4.8,4200,0.0,5.4,22.0,7.0,1.67
Yasmani,Grandal,C,,2023-05-30,,CWS,LAA,6,,S,-1.5,9,4.8,3900,0.0,5.0,16.0,7.0,1.79
Nico,Hoerner,2B,,2023-05-30,,CHC,TB,1,,R,+1.5,8.5,3.6,4800,0.0,4.0,12.0,7.0,1.46
Brendan,Donovan,1B,,2023-05-30,,STL,KC,6,,L,-1.5,9,5.1,2800,0.0,7.4,25.0,7.0,2.50
Paul,DeJong,SS,,2023-05-30,,STL,KC,7,,R,-1.5,9,5.1,3800,0.0,0.4,2.0,7.0,1.84
Starling,Marte,OF,,2023-05-30,,NYM,PHI,6,,R,-1.5,8.5,4.5,3800,0.0,9.6,19.0,7.0,1.84
Harrison,Bader,OF,,2023-05-30,,NYY,SEA,5,,R,+1.5,7,3.3,3800,0.0,9.2,23.0,7.0,1.84
Gleyber,Torres,2B,,2023-05-30,,NYY,SEA,1,,R,+1.5,7,3.3,4700,3.0,5.2,10.0,7.0,1.49
Teoscar,Hernandez,OF,,2023-05-30,,SEA,NYY,6,,R,-1.5,7,3.7,3800,0.0,4.6,8.0,7.0,1.84
Patrick,Wisdom,3B,,2023-05-30,,CHC,TB,8,,R,+1.5,8.5,3.6,3600,0.0,8.2,36.0,6.9,1.92
MJ,Melendez,OF,,2023-05-30,,KC,STL,5,,L,+1.5,9,3.9,3500,4.0,11.8,18.0,6.9,1.97
Adam,Frazier,2B,,2023-05-30,,BAL,CLE,1,,L,-1.5,9,4.8,2700,0.0,2.0,7.0,6.9,2.56
Jack,Suwinski,OF,,2023-05-30,,PIT,SF,7,,L,+1.5,8.5,3.9,3300,2.0,14.6,33.0,6.9,2.09
Ty,France,1B,,2023-05-30,,SEA,NYY,2,,R,-1.5,7,3.7,4100,0.0,10.2,30.0,6.9,1.68
Kris,Bryant,OF,,2023-05-30,,COL,ARI,2,,R,+1.5,8.5,3.3,4700,0.0,3.8,11.0,6.8,1.45
Carlos,Santana,1B,DTD,2023-05-30,,PIT,SF,4,,S,+1.5,8.5,3.9,2900,0.0,4.6,14.0,6.8,2.34
Lane,Thomas,OF,,2023-05-30,,WAS,LAD,1,,R,+1.5,9,3.3,4800,3.0,8.0,18.0,6.8,1.42
Jeremy,Pena,SS,,2023-05-30,,HOU,MIN,2,,R,+1.5,8.5,4.3,4900,0.0,10.2,23.0,6.8,1.39
Brandon,Marsh,OF,,2023-05-30,,PHI,NYM,8,,L,+1.5,8.5,4,2900,5.0,9.2,19.0,6.8,2.34
Ryan,McMahon,3B,,2023-05-30,,COL,ARI,3,,L,+1.5,8.5,3.3,4700,14.0,23.8,36.0,6.8,1.45
Will,Brennan,OF,,2023-05-30,,CLE,BAL,7,,L,+1.5,9,4.2,2500,0.0,6.2,17.0,6.8,2.72
Kike,Hernandez,SS,,2023-05-30,,BOS,CIN,8,,R,-1.5,10,5.6,3400,2.0,7.6,20.0,6.8,2.00
Alec,Burleson,OF,,2023-05-30,,STL,KC,8,,L,-1.5,9,5.1,2300,0.0,5.4,17.0,6.7,2.91
Gabriel,Arias,OF,,2023-05-30,,CLE,BAL,,,R,+1.5,9,4.2,2300,0.0,1.8,5.0,6.7,2.91
Clint,Frazier,OF,,2023-05-30,,CWS,LAA,8,,R,-1.5,9,4.8,2100,0.0,6.2,14.0,6.7,3.19
